"subject" "label" "mean" "std_dev"
14 "standing" 0.27327656 -0.014503724
14 "standing" 0.28791717 -0.012885774
14 "standing" 0.2717213 -0.022133828
14 "standing" 0.27247381 -0.020010438
14 "standing" 0.39064755 0.015100965
14 "standing" 0.24591987 -0.031126627
14 "standing" 0.31399785 0.0014135663
14 "standing" 0.31605285 -0.0090112971
14 "standing" 0.26554984 -0.028869473
14 "standing" 0.26854972 -0.018267909
14 "standing" 0.30276904 -0.0078705382
14 "standing" 0.28471054 -0.013661852
14 "standing" 0.26501926 -0.022088622
14 "standing" 0.26908585 -0.019658481
14 "standing" 0.28175629 -0.0082174708
14 "standing" 0.29008539 -0.0093746582
14 "standing" 0.26897481 -0.022253397
14 "standing" 0.26616299 -0.021819339
14 "standing" 0.28219146 -0.017967961
14 "sitting" 0.43116444 0.24635493
14 "sitting" 0.21268136 -0.017124219
14 "sitting" 0.28721037 -0.012640238
14 "sitting" 0.28129548 -0.013408258
14 "sitting" 0.27599733 -0.015052185
14 "sitting" 0.27548608 -0.012499713
14 "sitting" 0.27505486 -0.016154504
14 "sitting" 0.27742101 -0.018769467
14 "sitting" 0.27759491 -0.017792035
14 "sitting" 0.27754269 -0.015022443
14 "sitting" 0.27508015 -0.011512409
14 "sitting" 0.27215729 -0.0091685211
14 "sitting" 0.27631676 -0.014046393
14 "sitting" 0.27976041 -0.024512258
14 "sitting" 0.21905859 0.058623158
14 "sitting" 0.25098921 -0.032335333
14 "sitting" 0.24983075 -0.070431643
14 "sitting" 0.3104943 -0.0041803381
14 "sitting" 0.29731908 -0.0095381341
14 "sitting" 0.29025838 -0.014221194
14 "sitting" 0.28504224 -0.014603795
14 "sitting" 0.32085664 0.0008295911
14 "sitting" 0.30536241 0.0091375584
14 "sitting" 0.27525203 -0.006434799
14 "sitting" 0.28591453 -0.016784595
14 "sitting" 0.27777376 -0.017169995
14 "sitting" 0.27637091 -0.015784441
14 "sitting" 0.2826212 -0.017185146
14 "laying" -0.87239538 0.1546078
14 "laying" 0.38002077 -0.040510571
14 "laying" 0.32668024 -0.028691311
14 "laying" 0.29049636 -0.013367564
14 "laying" 0.30620315 -0.017544572
14 "laying" 0.27964128 -0.019873251
14 "laying" 0.2839989 -0.014346995
14 "laying" 0.30671933 -0.0040475727
14 "laying" 0.26603638 -0.018702163
14 "laying" 0.23320486 -0.032351974
14 "laying" 0.27372716 -0.019336442
14 "laying" -1 0.17752216
14 "laying" 0.32860871 -0.034794351
14 "laying" 0.33098894 -0.023163603
14 "laying" 0.3018573 -0.014479979
14 "laying" 0.32020043 -0.013680888
14 "laying" 0.32196552 -0.0071085804
14 "laying" 0.29170087 -0.012768848
14 "laying" 0.24433569 -0.02529976
14 "laying" 0.25761226 -0.022177194
14 "laying" 0.2750012 -0.019194854
14 "laying" 0.29952686 -0.017831938
14 "laying" 0.26416854 -0.021258981
14 "laying" 0.23558483 -0.020867931
14 "laying" 0.2866935 -0.019423124
14 "laying" 0.31764294 -0.017278383
14 "walking" 0.22364703 -0.033497787
14 "walking" 0.20438609 -0.014387087
14 "walking" 0.2751787 -0.034490011
14 "walking" 0.35535615 -0.046905533
14 "walking" 0.3087853 -0.036460341
14 "walking" 0.26420741 -0.021946415
14 "walking" 0.24586555 -0.019970726
14 "walking" 0.25646164 0.013878935
14 "walking" 0.2535522 0.026166133
14 "walking" 0.31758001 -0.003070189
14 "walking" 0.34669873 -0.028755078
14 "walking" 0.27103712 -0.028203435
14 "walking" 0.26286556 -0.0092322633
14 "walking" 0.2643551 -0.0087924405
14 "walking" 0.26921389 -0.022315415
14 "walking" 0.23889834 -0.071644824
14 "walking" 0.21525546 -0.025242374
14 "walking" 0.18136709 -0.0097628412
14 "walking" 0.20790723 -0.031391427
14 "walking" 0.30973203 -0.028173613
14 "walking" 0.3854361 -0.034277734
14 "walking" 0.32563204 -0.034125739
14 "walking" 0.28070202 -0.0086174885
14 "walking" 0.22057783 -0.01071158
14 "walking" 0.19528723 0.0038671119
14 "walking" 0.288133 0.0021453031
14 "walking" 0.39809058 0.0044048093
14 "walking" 0.31795322 -0.01618075
14 "walking" 0.23294893 -0.033655961
14 "walking_downstairs" 0.3733024 -0.015929915
14 "walking_downstairs" 0.25027328 -0.010878073
14 "walking_downstairs" 0.26719101 -0.059679025
14 "walking_downstairs" 0.32855831 0.0026224575
14 "walking_downstairs" 0.26833708 0.0066210238
14 "walking_downstairs" 0.27084308 -0.065540754
14 "walking_downstairs" 0.2852345 0.013752035
14 "walking_downstairs" 0.40596424 0.0063607345
14 "walking_downstairs" 0.26092893 -0.045040056
14 "walking_downstairs" 0.15191489 -0.027360708
14 "walking_downstairs" 0.2939157 0.031884774
14 "walking_downstairs" 0.30796616 0.049374042
14 "walking_downstairs" 0.30434877 -0.071388095
14 "walking_downstairs" 0.27672305 -0.064262676
14 "walking_downstairs" 0.34943569 -0.053951882
14 "walking_downstairs" 0.32138425 -0.016799522
14 "walking_downstairs" 0.28367153 -0.0075009039
14 "walking_downstairs" 0.2795357 -0.0075537125
14 "walking_downstairs" 0.24445261 0.00032073704
14 "walking_downstairs" 0.30606613 -0.082030839
14 "walking_downstairs" 0.28614863 -0.040630078
14 "walking_upstairs" 0.047926064 -0.066885299
14 "walking_upstairs" 0.22694147 -0.0082928729
14 "walking_upstairs" 0.44632964 -0.018016409
14 "walking_upstairs" 0.34325655 0.0248745
14 "walking_upstairs" 0.24042897 0.022120707
14 "walking_upstairs" 0.26507718 -0.068742106
14 "walking_upstairs" 0.22612105 -0.025172378
14 "walking_upstairs" 0.15389471 0.013070376
14 "walking_upstairs" 0.2945636 -0.0083554678
14 "walking_upstairs" 0.21492501 -0.02195965
14 "walking_upstairs" 0.27875389 -0.058202936
14 "walking_upstairs" 0.33201286 -0.045004887
14 "walking_upstairs" 0.27914255 -0.033199933
14 "walking_upstairs" 0.26267934 0.0013988593
14 "walking_upstairs" 0.15539158 -0.027897774
14 "walking_upstairs" 0.064073197 -0.0051229331
14 "walking_upstairs" 0.17665828 -0.038535202
14 "walking_upstairs" 0.46358849 -0.097318255
14 "walking_upstairs" 0.46004 0.0044608324
14 "walking_upstairs" 0.17706121 -0.0097938344
14 "walking_upstairs" 0.33839018 -0.031976698
14 "walking_upstairs" 0.35887315 -0.056349698
14 "walking_upstairs" 0.32797104 -0.053103136
14 "walking_upstairs" 0.21929385 -0.054840303
14 "walking_upstairs" 0.2144351 0.041361838
14 "walking_upstairs" 0.25599227 0.061575174
14 "walking_upstairs" 0.24950159 -0.014659666
15 "standing" 0.28384366 -0.025630835
15 "standing" 0.28699486 -0.015405687
15 "standing" 0.27630714 -0.014842341
15 "standing" 0.27921587 -0.012941642
15 "standing" 0.27707234 -0.012053199
15 "standing" 0.27573002 -0.02990399
15 "standing" 0.27743978 -0.028085647
15 "standing" 0.27894142 -0.0078291504
15 "standing" 0.27938938 -0.013103518
15 "standing" 0.27675384 -0.021467228
15 "standing" 0.276973 -0.019157099
15 "standing" 0.28044614 -0.020139016
15 "standing" 0.27604096 -0.01517228
15 "standing" 0.34963844 0.07105058
15 "standing" 0.27023661 -0.034277246
15 "standing" 0.27637002 -0.015855217
15 "standing" 0.27621012 -0.021717916
15 "standing" 0.27215386 -0.04063904
15 "standing" 0.26787055 -0.043080676
15 "standing" 0.28006618 -0.0017441876
15 "standing" 0.29104315 0.011952943
15 "standing" 0.27744413 -0.007489371
15 "standing" 0.27104657 -0.02892791
15 "standing" 0.27842291 -0.034008141
15 "standing" 0.2796143 -0.017273327
15 "standing" 0.27747832 -0.011844156
15 "standing" 0.27885819 -0.016145271
15 "sitting" 0.090218788 0.25185083
15 "sitting" 0.28425617 -0.0498859
15 "sitting" 0.28150347 -0.010911823
15 "sitting" 0.27177692 -0.010317641
15 "sitting" 0.2754869 -0.017298507
15 "sitting" 0.27864645 -0.017814899
15 "sitting" 0.27729272 -0.015355791
15 "sitting" 0.27240003 -0.014299052
15 "sitting" 0.27665902 -0.017972071
15 "sitting" 0.28135157 -0.01685806
15 "sitting" 0.29394827 -0.021669158
15 "sitting" 0.29209328 -0.022673657
15 "sitting" 0.28854029 -0.0053744783
15 "sitting" 0.29525129 -0.03532004
15 "sitting" 0.26977036 -0.0073269966
15 "sitting" 0.28052734 -0.023798153
15 "sitting" 0.27717557 -0.014216138
15 "sitting" 0.27543797 -0.0089031923
15 "sitting" 0.27792509 -0.018677417
15 "sitting" 0.2753485 -0.015142758
15 "sitting" 0.27703983 -0.014186124
15 "sitting" 0.27882271 -0.016777975
15 "sitting" 0.27851437 -0.015982534
15 "sitting" 0.2795815 -0.017093804
15 "sitting" 0.27875528 -0.019205584
15 "sitting" 0.27730623 -0.017200732
15 "sitting" 0.27579477 -0.013824236
15 "laying" 0.37735406 0.013388161
15 "laying" 0.38306521 -0.0026730679
15 "laying" 0.25244419 -0.017807836
15 "laying" 0.27616437 -0.01655821
15 "laying" 0.2826329 -0.017723923
15 "laying" 0.27959801 -0.017025866
15 "laying" 0.27101713 -0.016169067
15 "laying" 0.26008257 -0.018065317
15 "laying" 0.26492976 -0.01801493
15 "laying" 0.27280849 -0.017290599
15 "laying" 0.27343895 -0.016148952
15 "laying" 0.27808522 -0.016763951
15 "laying" 0.27716066 -0.016835304
15 "laying" 0.3530998 -0.0085578844
15 "laying" 0.39539036 0.00028451974
15 "laying" 0.40448792 -0.00082740653
15 "laying" 0.41521816 -0.0012307131
15 "laying" 0.28891585 -0.023262179
15 "laying" 0.26021642 -0.016238242
15 "laying" 0.2775937 -0.018201239
15 "laying" 0.27900099 -0.017958773
15 "laying" 0.24130118 -0.01056222
15 "laying" 0.22878368 -0.0090039221
15 "laying" 0.26637773 -0.014752666
15 "laying" 0.27583287 -0.019549949
15 "laying" 0.2638124 -0.019594055
15 "laying" 0.27272592 -0.018221067
15 "laying" 0.30059188 -0.019942843
15 "laying" 0.28563595 -0.017812805
15 "laying" 0.26575678 -0.016575583
15 "laying" 0.2690589 -0.014530963
15 "laying" 0.26718561 -0.014169528
15 "laying" 0.27421619 -0.017154718
15 "laying" 0.28595606 -0.017519119
15 "walking" 0.30616139 0.0042744008
15 "walking" 0.34969484 -0.021516907
15 "walking" 0.27631226 -0.0421628
15 "walking" 0.17469853 -0.0033376622
15 "walking" 0.32148126 0.017536575
15 "walking" 0.33722006 -0.055234231
15 "walking" 0.22410364 -0.070152071
15 "walking" 0.21866749 -0.00015099259
15 "walking" 0.28265025 0.010504212
15 "walking" 0.31045271 -0.0056209984
15 "walking" 0.3508684 -0.029195376
15 "walking" 0.27306909 -0.024876563
15 "walking" 0.19477156 -0.027342257
15 "walking" 0.27921058 -0.030888231
15 "walking" 0.2080392 0.0055390717
15 "walking" 0.26670311 0.025226035
15 "walking" 0.33946825 -0.0092693196
15 "walking" 0.33891649 -0.059066002
15 "walking" 0.2413646 -0.052526176
15 "walking" 0.19728785 0.0025455464
15 "walking" 0.23447502 0.017184764
15 "walking" 0.3275746 0.0056244633
15 "walking" 0.35267171 -0.024284845
15 "walking" 0.29988381 -0.042610469
15 "walking" 0.21966232 -0.016977876
15 "walking" 0.20865609 -0.0051978609
15 "walking" 0.28464081 -0.005651205
15 "walking" 0.30632257 -0.010133502
15 "walking_downstairs" 0.27665913 0.0017202393
15 "walking_downstairs" 0.20472916 0.00065878239
15 "walking_downstairs" 0.25161832 -0.028743839
15 "walking_downstairs" 0.43810262 -0.020640324
15 "walking_downstairs" 0.35069435 0.01048848
15 "walking_downstairs" 0.10974712 -0.024332959
15 "walking_downstairs" 0.10035411 -0.0030732709
15 "walking_downstairs" 0.36126798 -0.0044022327
15 "walking_downstairs" 0.15789429 0.022880145
15 "walking_downstairs" 0.37977405 -0.033123708
15 "walking_downstairs" 0.28939527 -0.019337389
15 "walking_downstairs" 0.1775628 -0.025552596
15 "walking_downstairs" 0.34306957 -0.057722354
15 "walking_downstairs" 0.17985359 0.023551511
15 "walking_downstairs" 0.4676788 0.04328623
15 "walking_downstairs" 0.3800449 0.012338564
15 "walking_downstairs" 0.1549789 -0.0033221142
15 "walking_downstairs" 0.31220263 -0.014074903
15 "walking_downstairs" 0.24156296 -0.020145482
15 "walking_downstairs" 0.25242349 -0.043894053
15 "walking_downstairs" 0.34923524 -0.0053719024
15 "walking_upstairs" 0.280897 -0.099225294
15 "walking_upstairs" 0.36270552 -0.054422851
15 "walking_upstairs" 0.31939862 -0.0086781221
15 "walking_upstairs" 0.14381651 -0.02773356
15 "walking_upstairs" 0.13332561 -0.012081297
15 "walking_upstairs" 0.32414948 -0.010749297
15 "walking_upstairs" 0.40179747 -0.053620516
15 "walking_upstairs" 0.32219418 -0.019970653
15 "walking_upstairs" 0.28146389 -0.086009665
15 "walking_upstairs" 0.37570148 -0.01239279
15 "walking_upstairs" 0.28886047 -0.0085254397
15 "walking_upstairs" 0.12240534 -0.012675775
15 "walking_upstairs" 0.17002478 -0.005036787
15 "walking_upstairs" 0.37564416 -0.043293597
15 "walking_upstairs" 0.3683726 -0.039383796
15 "walking_upstairs" 0.19099079 -0.019158351
15 "walking_upstairs" 0.29316415 -0.093584317
15 "walking_upstairs" 0.34501718 -0.052711668
15 "walking_upstairs" 0.25927691 -0.0016569318
15 "walking_upstairs" 0.24031625 0.022602928
15 "walking_upstairs" 0.16391074 0.001614951
15 "walking_upstairs" 0.33340718 -0.071557968
15 "walking_upstairs" 0.30583068 -0.051650103
15 "walking_upstairs" 0.15615571 0.034978446
15 "standing" 0.25801452 -0.035617422
15 "standing" 0.29085558 -0.027686407
15 "standing" 0.27075287 -0.025916413
15 "standing" 0.27557228 -0.041163451
15 "standing" 0.28122147 -0.021499411
15 "standing" 0.27728965 -0.01741019
15 "standing" 0.2752805 -0.029077259
15 "standing" 0.27752285 -0.015124218
15 "standing" 0.27923502 -0.015757135
15 "standing" 0.27780474 -0.022717661
15 "standing" 0.27685163 -0.019942718
15 "standing" 0.27552172 -0.017182409
15 "standing" 0.27650887 -0.018460038
15 "standing" 0.27863912 -0.017291488
15 "standing" 0.27981178 -0.0092286161
15 "standing" 0.30689881 0.021220823
15 "standing" 0.25819936 -0.036770204
15 "standing" 0.27609198 -0.027421083
15 "standing" 0.285449 -0.019743196
15 "standing" 0.27710451 -0.018634693
15 "standing" 0.27525603 -0.021566738
15 "standing" 0.27567855 -0.023867839
15 "standing" 0.27294612 -0.02620621
15 "standing" 0.27739418 -0.018831636
15 "standing" 0.27787396 -0.021116285
15 "standing" 0.27716075 -0.019894245
15 "sitting" 0.18906578 0.0024610704
15 "sitting" 0.26920787 -0.030782542
15 "sitting" 0.27449195 -0.0094700298
15 "sitting" 0.27111132 -0.01533873
15 "sitting" 0.28011933 -0.022033963
15 "sitting" 0.27029958 -0.014975404
15 "sitting" 0.26131121 -0.0074096545
15 "sitting" 0.28462925 -0.017362487
15 "sitting" 0.28412195 -0.019384572
15 "sitting" 0.27429528 -0.017469711
15 "sitting" 0.27631815 -0.017188749
15 "sitting" 0.2783322 -0.01700362
15 "sitting" 0.28141168 -0.018294323
15 "sitting" 0.27668007 -0.016904565
15 "sitting" 0.27169684 -0.014981634
15 "sitting" 0.23553011 0.047898592
15 "sitting" 0.29897086 -0.035450246
15 "sitting" 0.25183969 0.023233291
15 "sitting" 0.2708343 -0.0089522053
15 "sitting" 0.29291507 -0.038677281
15 "sitting" 0.28798342 -0.035960798
15 "sitting" 0.2877557 -0.03739522
15 "sitting" 0.27611439 -0.019840474
15 "sitting" 0.27457753 -0.014133909
15 "sitting" 0.27703755 -0.012527243
15 "sitting" 0.27710898 -0.013875953
15 "sitting" 0.27895957 -0.018570282
15 "sitting" 0.27858922 -0.017748247
15 "sitting" 0.27549244 -0.01619893
15 "sitting" 0.2767965 -0.01843641
15 "sitting" 0.27917735 -0.018188984
15 "sitting" 0.27709958 -0.014212882
15 "laying" 0.53816275 -0.043284644
15 "laying" 0.28781754 -0.033660212
15 "laying" 0.23497015 -0.013914592
15 "laying" 0.26942807 -0.016001875
15 "laying" 0.27533318 -0.018479525
15 "laying" 0.2849014 -0.016246817
15 "laying" 0.28229304 -0.017106222
15 "laying" 0.27207089 -0.017728581
15 "laying" 0.27297719 -0.01649247
15 "laying" 0.28039186 -0.016614045
15 "laying" 0.27669381 -0.016379236
15 "laying" 0.26598628 -0.014352713
15 "laying" 0.26438295 -0.015974832
15 "laying" 0.26588375 -0.020793985
15 "laying" 0.26614418 -0.019630099
15 "laying" 0.27184211 -0.017619004
15 "laying" 0.27370863 -0.018918249
15 "laying" 0.35624917 -0.028531825
15 "laying" 0.29181221 -0.030738459
15 "laying" 0.2590081 -0.016416574
15 "laying" 0.27789328 -0.018454985
15 "laying" 0.27597182 -0.017368363
15 "laying" 0.27582416 -0.017597496
15 "laying" 0.28097264 -0.016261
15 "laying" 0.34381219 -0.011958371
15 "laying" 0.38230964 -0.027458578
15 "laying" 0.30365659 -0.03161511
15 "laying" 0.26185921 -0.018528765
15 "laying" 0.27675963 -0.0186384
15 "laying" 0.27631181 -0.018290036
15 "laying" 0.27564858 -0.017365371
15 "laying" 0.2749964 -0.017947401
15 "laying" 0.27587353 -0.017841607
15 "laying" 0.27606775 -0.016975646
15 "laying" 0.27710831 -0.016990547
15 "laying" 0.26818145 -0.015056522
15 "laying" 0.23980556 -0.0067116585
15 "laying" 0.2891973 -0.01032107
15 "walking" 0.17497654 -0.01377414
15 "walking" 0.29096851 0.013956019
15 "walking" 0.31248491 -0.035492742
15 "walking" 0.21332687 -0.05274514
15 "walking" 0.27505428 -0.0038509197
15 "walking" 0.41988141 -0.012210271
15 "walking" 0.2695556 -0.025221755
15 "walking" 0.20437363 0.018083775
15 "walking" 0.30129143 -0.028069616
15 "walking" 0.22835133 -0.066193093
15 "walking" 0.22463253 -0.0074104365
15 "walking" 0.28508139 0.0028414585
15 "walking" 0.34126561 -0.029770718
15 "walking" 0.20445415 -0.034434983
15 "walking" 0.1848639 0.021300236
15 "walking" 0.3352222 -0.027114617
15 "walking" 0.33437022 -0.052242891
15 "walking" 0.22617709 -0.024414524
15 "walking" 0.22654898 0.013069313
15 "walking" 0.29748828 0.0095176677
15 "walking" 0.35692847 -0.034803452
15 "walking" 0.25796257 -0.020774291
15 "walking" 0.22138978 0.016317414
15 "walking" 0.35571356 -0.012700698
15 "walking" 0.31129882 -0.049650645
15 "walking" 0.21186668 -0.038823271
15 "walking_downstairs" 0.14209996 0.060829689
15 "walking_downstairs" 0.47798362 -0.0246526
15 "walking_downstairs" 0.43700282 -0.036647853
15 "walking_downstairs" 0.16696572 0.049536303
15 "walking_downstairs" 0.28248409 -0.03621096
15 "walking_downstairs" 0.20933813 -0.028714226
15 "walking_downstairs" 0.29584765 0.018077357
15 "walking_downstairs" 0.19952567 0.083608351
15 "walking_downstairs" 0.38356988 0.02576935
15 "walking_downstairs" 0.45993542 -0.060440717
15 "walking_downstairs" 0.12886 0.0082072687
15 "walking_downstairs" 0.20352497 -0.0069667261
15 "walking_downstairs" 0.22346815 -0.02716076
15 "walking_downstairs" 0.34539987 -0.015546834
15 "walking_downstairs" 0.26397042 0.024480345
15 "walking_downstairs" 0.40231295 -0.0084513884
15 "walking_downstairs" 0.37038809 -0.025614247
15 "walking_downstairs" 0.15219011 0.0095642345
15 "walking_downstairs" 0.26030422 -0.029671894
15 "walking_downstairs" 0.3795914 -0.053781315
15 "walking_downstairs" 0.20473933 0.02611972
15 "walking_upstairs" 0.21449655 -0.10637373
15 "walking_upstairs" 0.24083536 -0.080723977
15 "walking_upstairs" 0.24848896 0.018845855
15 "walking_upstairs" 0.26668265 0.0092141106
15 "walking_upstairs" 0.35754626 -0.042409886
15 "walking_upstairs" 0.38400636 -0.046815989
15 "walking_upstairs" 0.19973788 -0.021133873
15 "walking_upstairs" 0.16088695 0.027137849
15 "walking_upstairs" 0.274601 -0.056025911
15 "walking_upstairs" 0.26097738 -0.070693963
15 "walking_upstairs" 0.23723758 -0.0078313227
15 "walking_upstairs" 0.19529214 -0.0077775094
15 "walking_upstairs" 0.16603143 -0.023476755
15 "walking_upstairs" 0.41737248 -0.032964119
15 "walking_upstairs" 0.39359213 -0.028792141
15 "walking_upstairs" 0.19156832 0.013328428
15 "walking_upstairs" 0.17074896 -0.05163304
15 "walking_upstairs" 0.18164436 -0.045255331
15 "walking_upstairs" 0.36260129 -0.004455383
15 "walking_upstairs" 0.27451192 -0.001179001
15 "walking_upstairs" 0.17139425 -0.048288629
15 "walking_upstairs" 0.21707201 -0.0064940825
15 "walking_upstairs" 0.40705138 -0.0038323498
15 "walking_upstairs" 0.4158003 -0.037561328
16 "standing" 0.27745213 -0.024159229
16 "standing" 0.27053085 -0.020029902
16 "standing" 0.2730532 -0.016826629
16 "standing" 0.27327809 -0.021624075
16 "standing" 0.27884544 -0.01878474
16 "standing" 0.27498535 -0.016823289
16 "standing" 0.27443304 -0.016553969
16 "standing" 0.27580333 -0.019256971
16 "standing" 0.27790054 -0.017920961
16 "standing" 0.27901117 -0.01621176
16 "standing" 0.27657739 -0.018165743
16 "standing" 0.27822259 -0.015228927
16 "standing" 0.27895577 -0.015977427
16 "standing" 0.27800726 -0.018690608
16 "standing" 0.27752325 -0.016059494
16 "standing" 0.27805426 -0.016169844
16 "standing" 0.27889218 -0.018997921
16 "standing" 0.28005167 -0.017094664
16 "standing" 0.27878243 -0.016035751
16 "standing" 0.27709422 -0.014826141
16 "standing" 0.6315101 0.096535787
16 "standing" 0.278532 -0.018794048
16 "standing" 0.26212848 -0.025578874
16 "standing" 0.28533381 -0.015457169
16 "standing" 0.27645975 -0.018821103
16 "standing" 0.27730205 -0.020253744
16 "standing" 0.27429162 -0.018835045
16 "standing" 0.27415935 -0.015415016
16 "standing" 0.27217016 -0.020339578
16 "standing" 0.27210868 -0.024229055
16 "standing" 0.28376931 -0.01451083
16 "standing" 0.27875071 -0.017161624
16 "standing" 0.26905233 -0.023603755
16 "standing" 0.27708569 -0.019376825
16 "standing" 0.28153392 -0.017393524
16 "standing" 0.27979561 -0.015396374
16 "sitting" 0.55913494 0.089041584
16 "sitting" 0.2107581 -0.03971768
16 "sitting" 0.28277302 -0.012262981
16 "sitting" 0.29559869 -0.0049618945
16 "sitting" 0.32477958 0.07645949
16 "sitting" 0.32701522 0.083562858
16 "sitting" 0.2786206 0.028207332
16 "sitting" 0.26881223 0.016831231
16 "sitting" 0.27716757 -0.015056479
16 "sitting" 0.27574278 -0.015955482
16 "sitting" 0.27648995 -0.015941932
16 "sitting" 0.27919834 -0.016748957
16 "sitting" 0.27805446 -0.017441747
16 "sitting" 0.27802531 -0.01699387
16 "sitting" 0.27750347 -0.01801317
16 "sitting" 0.24296684 0.092993026
16 "sitting" 0.28588842 -0.026569472
16 "sitting" 0.2838033 -0.017779557
16 "sitting" 0.2792724 -0.0083168545
16 "sitting" 0.27981554 -0.01651728
16 "sitting" 0.27879472 -0.018724027
16 "sitting" 0.27915 -0.016541784
16 "sitting" 0.27738661 -0.013694841
16 "sitting" 0.27634348 -0.013558052
16 "sitting" 0.27909705 -0.015660703
16 "sitting" 0.2788613 -0.016257944
16 "sitting" 0.2789493 -0.016381165
16 "sitting" 0.27752833 -0.017234608
16 "sitting" 0.27526692 -0.017796448
16 "sitting" 0.27871823 -0.017399714
16 "sitting" 0.26001824 -0.0084910473
16 "laying" 0.36156264 -0.013307244
16 "laying" 0.26005733 -0.04038219
16 "laying" 0.27716163 -0.011691657
16 "laying" 0.28677898 -0.013757381
16 "laying" 0.27754198 -0.015487887
16 "laying" 0.2710018 -0.02163412
16 "laying" 0.27468264 -0.011612503
16 "laying" 0.28058013 -0.012356999
16 "laying" 0.27946531 -0.027111647
16 "laying" 0.27714825 -0.010851969
16 "laying" 0.28057714 -0.019074606
16 "laying" 0.28343081 -0.013771099
16 "laying" 0.27910777 -0.010033819
16 "laying" 0.27783685 -0.02838751
16 "laying" 0.27968086 -0.015534558
16 "laying" 0.27668171 -0.023074926
16 "laying" 0.2711866 -0.018999486
16 "laying" 0.10566507 -0.056556505
16 "laying" 0.32108479 -0.025428268
16 "laying" 0.27105879 -0.022241062
16 "laying" 0.27690161 -0.01389332
16 "laying" 0.28044289 -0.01222277
16 "laying" 0.28459401 -0.011229949
16 "laying" 0.27985506 -0.018160898
16 "laying" 0.27917441 -0.018703924
16 "laying" 0.28439083 -0.012871486
16 "laying" 0.29380158 -0.0078600982
16 "laying" 0.27531365 -0.024093508
16 "laying" 0.27026629 -0.017468012
16 "laying" 0.27804255 -0.015759435
16 "laying" 0.2750151 -0.016589
16 "laying" 0.27761741 -0.015593186
16 "laying" 0.28115895 -0.020360858
16 "laying" 0.28160306 -0.013718694
16 "laying" 0.27666451 -0.018011899
16 "walking" 0.23590065 -0.054898386
16 "walking" 0.22877456 -0.012434844
16 "walking" 0.32336851 -0.042392943
16 "walking" 0.31203094 -0.037259779
16 "walking" 0.22639968 0.0079446094
16 "walking" 0.27839248 0.014323336
16 "walking" 0.36424412 -0.015233262
16 "walking" 0.23370928 -0.031520816
16 "walking" 0.20485113 -0.019499321
16 "walking" 0.3299109 -0.030652987
16 "walking" 0.28209052 -0.035917961
16 "walking" 0.23642503 -0.0039595028
16 "walking" 0.26249881 -0.038666086
16 "walking" 0.28205603 -0.020443227
16 "walking" 0.27828746 -0.02619487
16 "walking" 0.24048014 -0.0201315
16 "walking" 0.26084483 -0.010898746
16 "walking" 0.33155603 -0.03782632
16 "walking" 0.2070012 -0.04096259
16 "walking" 0.21261503 -0.001846184
16 "walking" 0.34133188 0.00056060609
16 "walking" 0.32633623 -0.020819806
16 "walking" 0.22890476 -0.016636462
16 "walking" 0.27786818 -0.0032640758
16 "walking" 0.35660119 -0.01516034
16 "walking" 0.26777634 -0.027645292
16 "walking_downstairs" 0.4675788 -0.058708509
16 "walking_downstairs" 0.34919901 -0.029120428
16 "walking_downstairs" 0.18207935 -0.017725638
16 "walking_downstairs" 0.16572588 -0.027412711
16 "walking_downstairs" 0.20151457 -0.0023298681
16 "walking_downstairs" 0.3633738 -0.02151225
16 "walking_downstairs" 0.40611977 -0.026236071
16 "walking_downstairs" 0.28180621 -0.0067927962
16 "walking_downstairs" 0.44247029 -0.020737754
16 "walking_downstairs" 0.40596843 -0.020303688
16 "walking_downstairs" 0.15656444 -0.034440234
16 "walking_downstairs" 0.15526365 -0.037500781
16 "walking_downstairs" 0.32974021 -0.019646373
16 "walking_downstairs" 0.36422917 -0.018834273
16 "walking_downstairs" 0.18208523 0.024570066
16 "walking_downstairs" 0.29499493 -0.020218637
16 "walking_downstairs" 0.46358931 -0.0016898587
16 "walking_downstairs" 0.36908223 -0.035336375
16 "walking_downstairs" 0.14125904 -0.016683463
16 "walking_downstairs" 0.15592739 -0.029963223
16 "walking_downstairs" 0.28769205 -0.027051293
16 "walking_downstairs" 0.39743281 -0.021809479
16 "walking_downstairs" 0.20391731 0.0063502876
16 "walking_downstairs" 0.29950521 -0.020443599
16 "walking_upstairs" 0.078542448 -0.023138676
16 "walking_upstairs" 0.21288122 -0.044721703
16 "walking_upstairs" 0.29208396 -0.018471763
16 "walking_upstairs" 0.26666563 -0.0068081253
16 "walking_upstairs" 0.26732558 -0.024155282
16 "walking_upstairs" 0.2888401 -0.023635228
16 "walking_upstairs" 0.2923939 -0.017301965
16 "walking_upstairs" 0.28300245 -0.014088451
16 "walking_upstairs" 0.31243057 -0.01738825
16 "walking_upstairs" 0.077319451 -0.10498064
16 "walking_upstairs" 0.33289257 -0.0051155088
16 "walking_upstairs" 0.28186953 -0.029991451
16 "walking_upstairs" 0.21754613 -0.048397947
16 "walking_upstairs" 0.28905259 -0.0093583167
16 "walking_upstairs" 0.32381946 -0.035463077
16 "walking_upstairs" 0.31525192 -0.04256827
16 "walking_upstairs" 0.26211586 -0.0031463971
16 "walking_upstairs" 0.24379271 -0.0046569683
